,Ticker,close,date,high,low,month,open,volume,company,sector,symbol
0,JSWSTEEL,770.25,2023-10-03 05:30:00,776.55,768.0,2023-10,776.55,1099773,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
1,JSWSTEEL,756.6,2023-10-04 05:30:00,768.0,753.15,2023-10,767.95,1654158,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
2,JSWSTEEL,755.5,2023-10-05 05:30:00,762.65,752.9,2023-10,762.0,1459736,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
3,JSWSTEEL,765.2,2023-10-06 05:30:00,771.15,758.65,2023-10,760.35,2026927,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
4,JSWSTEEL,757.55,2023-10-09 05:30:00,761.4,749.15,2023-10,756.5,725323,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
5,JSWSTEEL,771.9,2023-10-10 05:30:00,774.2,757.3,2023-10,759.65,1351582,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
6,JSWSTEEL,777.25,2023-10-11 05:30:00,782.55,774.55,2023-10,776.0,1841618,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
7,JSWSTEEL,783.45,2023-10-12 05:30:00,789.95,779.45,2023-10,782.4,2139718,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
8,JSWSTEEL,777.25,2023-10-13 05:30:00,780.0,773.0,2023-10,778.0,998547,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
9,JSWSTEEL,790.7,2023-10-16 05:30:00,794.35,773.0,2023-10,777.25,2157341,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
10,JSWSTEEL,790.15,2023-10-17 05:30:00,796.0,788.15,2023-10,792.7,1050381,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
11,JSWSTEEL,784.4,2023-10-18 05:30:00,801.0,781.2,2023-10,793.1,1250892,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
12,JSWSTEEL,780.45,2023-10-19 05:30:00,782.7,769.15,2023-10,780.15,2130597,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
13,JSWSTEEL,769.4,2023-10-20 05:30:00,779.75,761.9,2023-10,779.6,1501944,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
14,JSWSTEEL,748.95,2023-10-23 05:30:00,774.8,746.1,2023-10,770.8,1715908,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
15,JSWSTEEL,748.3,2023-10-25 05:30:00,761.85,741.5,2023-10,754.1,2417579,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
16,JSWSTEEL,728.7,2023-10-26 05:30:00,745.0,725.5,2023-10,744.7,2519570,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
17,JSWSTEEL,732.0,2023-10-27 05:30:00,735.45,725.25,2023-10,729.7,1588987,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
18,JSWSTEEL,734.5,2023-10-30 05:30:00,736.8,726.0,2023-10,734.8,1162173,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
19,JSWSTEEL,736.35,2023-10-31 05:30:00,738.55,727.0,2023-10,737.0,1363728,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
20,JSWSTEEL,724.45,2023-11-01 05:30:00,737.3,723.0,2023-11,736.9,1845107,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
21,JSWSTEEL,733.35,2023-11-02 05:30:00,734.4,725.0,2023-11,728.0,1095177,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
22,JSWSTEEL,746.05,2023-11-03 05:30:00,748.0,735.0,2023-11,735.95,2526039,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
23,JSWSTEEL,754.0,2023-11-06 05:30:00,756.45,744.9,2023-11,748.1,2782755,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
24,JSWSTEEL,748.6,2023-11-07 05:30:00,759.6,746.95,2023-11,757.0,2288975,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
25,JSWSTEEL,756.7,2023-11-08 05:30:00,757.75,745.0,2023-11,750.0,2664277,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
26,JSWSTEEL,750.85,2023-11-09 05:30:00,759.9,749.05,2023-11,756.7,2579350,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
27,JSWSTEEL,754.75,2023-11-10 05:30:00,759.0,745.05,2023-11,751.9,1108868,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
28,JSWSTEEL,756.55,2023-11-12 05:30:00,761.0,753.0,2023-11,760.0,133415,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
29,JSWSTEEL,761.1,2023-11-13 05:30:00,763.25,753.0,2023-11,756.55,942603,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
30,JSWSTEEL,772.85,2023-11-15 05:30:00,782.5,769.0,2023-11,769.0,2443652,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
31,JSWSTEEL,769.15,2023-11-16 05:30:00,774.3,763.4,2023-11,770.5,1699954,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
32,JSWSTEEL,768.8,2023-11-17 05:30:00,774.9,766.0,2023-11,772.0,1567731,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
33,JSWSTEEL,761.85,2023-11-20 05:30:00,772.0,760.65,2023-11,769.9,1024654,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
34,JSWSTEEL,775.8,2023-11-21 05:30:00,779.6,765.95,2023-11,766.85,1846834,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
35,JSWSTEEL,768.45,2023-11-22 05:30:00,776.75,765.5,2023-11,775.8,1312655,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
36,JSWSTEEL,775.55,2023-11-23 05:30:00,777.95,767.15,2023-11,771.95,1068229,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
37,JSWSTEEL,782.05,2023-11-24 05:30:00,786.25,776.4,2023-11,779.0,2069730,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
38,JSWSTEEL,782.35,2023-11-28 05:30:00,785.55,778.75,2023-11,785.0,858569,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
39,JSWSTEEL,793.25,2023-11-29 05:30:00,794.7,783.2,2023-11,783.2,1481172,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
40,JSWSTEEL,801.1,2023-11-30 05:30:00,808.15,789.6,2023-11,794.0,3142500,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
41,JSWSTEEL,810.8,2023-12-01 05:30:00,815.0,796.9,2023-12,805.0,2064512,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
42,JSWSTEEL,819.6,2023-12-04 05:30:00,823.4,812.35,2023-12,820.0,2789349,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
43,JSWSTEEL,821.7,2023-12-05 05:30:00,826.0,814.2,2023-12,816.0,1338828,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
44,JSWSTEEL,824.7,2023-12-06 05:30:00,833.4,815.2,2023-12,824.95,1543909,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
45,JSWSTEEL,819.15,2023-12-07 05:30:00,830.0,817.85,2023-12,828.95,1717648,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
46,JSWSTEEL,839.35,2023-12-08 05:30:00,853.45,822.1,2023-12,824.8,7142037,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
47,JSWSTEEL,845.1,2023-12-11 05:30:00,847.0,831.8,2023-12,841.55,1630946,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
48,JSWSTEEL,853.85,2023-12-12 05:30:00,862.8,845.25,2023-12,846.6,2518863,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
49,JSWSTEEL,851.4,2023-12-13 05:30:00,859.2,840.0,2023-12,854.85,2170707,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
50,JSWSTEEL,847.4,2023-12-14 05:30:00,861.55,845.8,2023-12,860.0,2711444,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
51,JSWSTEEL,867.2,2023-12-15 05:30:00,870.55,851.6,2023-12,854.05,4058044,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
52,JSWSTEEL,854.9,2023-12-18 05:30:00,865.55,836.15,2023-12,844.0,4324786,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
53,JSWSTEEL,858.7,2023-12-19 05:30:00,861.5,847.6,2023-12,855.55,1285256,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
54,JSWSTEEL,842.25,2023-12-20 05:30:00,863.75,839.7,2023-12,859.0,1764901,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
55,JSWSTEEL,841.9,2023-12-21 05:30:00,847.65,820.1,2023-12,830.0,2106856,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
56,JSWSTEEL,855.3,2023-12-22 05:30:00,857.55,843.1,2023-12,845.0,1846933,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
57,JSWSTEEL,852.3,2023-12-26 05:30:00,863.0,849.95,2023-12,857.5,1294151,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
58,JSWSTEEL,875.9,2023-12-27 05:30:00,881.5,855.65,2023-12,858.45,2466359,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
59,JSWSTEEL,880.8,2023-12-28 05:30:00,895.75,874.0,2023-12,882.9,4482599,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
60,JSWSTEEL,880.25,2023-12-29 05:30:00,887.5,873.3,2023-12,882.0,1906630,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
61,JSWSTEEL,877.6,2024-01-01 05:30:00,884.8,875.0,2024-01,880.25,778184,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
62,JSWSTEEL,870.2,2024-01-02 05:30:00,883.85,859.1,2024-01,883.85,1615515,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
63,JSWSTEEL,837.65,2024-01-03 05:30:00,870.0,836.0,2024-01,870.0,3983411,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
64,JSWSTEEL,837.1,2024-01-04 05:30:00,843.8,835.0,2024-01,840.25,1878399,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
65,JSWSTEEL,829.4,2024-01-05 05:30:00,845.8,827.2,2024-01,838.95,2060548,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
66,JSWSTEEL,821.95,2024-01-08 05:30:00,836.65,820.7,2024-01,835.75,1107367,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
67,JSWSTEEL,821.4,2024-01-09 05:30:00,831.95,819.25,2024-01,828.5,1458862,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
68,JSWSTEEL,829.8,2024-01-10 05:30:00,831.35,811.2,2024-01,823.85,1265739,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
69,JSWSTEEL,822.05,2024-01-11 05:30:00,836.75,820.1,2024-01,834.8,1205504,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
70,JSWSTEEL,825.8,2024-01-12 05:30:00,830.8,821.25,2024-01,824.5,1326357,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
71,JSWSTEEL,825.15,2024-01-15 05:30:00,830.5,820.0,2024-01,827.7,1497605,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
72,JSWSTEEL,832.3,2024-01-16 05:30:00,839.5,819.35,2024-01,827.65,1920936,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
73,JSWSTEEL,812.65,2024-01-17 05:30:00,830.0,810.05,2024-01,830.0,1433551,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
74,JSWSTEEL,803.65,2024-01-18 05:30:00,814.5,792.6,2024-01,812.5,1991900,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
75,JSWSTEEL,816.65,2024-01-19 05:30:00,820.7,805.25,2024-01,805.25,1358166,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
76,JSWSTEEL,808.2,2024-01-20 05:30:00,822.8,806.2,2024-01,822.0,506539,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
77,JSWSTEEL,790.4,2024-01-23 05:30:00,816.0,788.45,2024-01,808.25,1533222,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
78,JSWSTEEL,812.2,2024-01-24 05:30:00,814.0,784.0,2024-01,795.0,1490515,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
79,JSWSTEEL,815.7,2024-01-25 05:30:00,821.0,792.8,2024-01,815.0,3240065,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
80,JSWSTEEL,811.7,2024-01-29 05:30:00,823.6,804.0,2024-01,819.05,1574830,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
81,JSWSTEEL,812.0,2024-01-30 05:30:00,829.35,810.15,2024-01,818.0,1892910,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
82,JSWSTEEL,818.65,2024-01-31 05:30:00,822.0,808.05,2024-01,812.0,1954023,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
83,JSWSTEEL,801.7,2024-02-01 05:30:00,822.0,800.1,2024-02,822.0,2287350,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
84,JSWSTEEL,823.55,2024-02-02 05:30:00,826.3,805.1,2024-02,809.25,2871131,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
85,JSWSTEEL,814.65,2024-02-05 05:30:00,834.0,811.0,2024-02,824.15,2056107,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
86,JSWSTEEL,818.75,2024-02-06 05:30:00,820.75,805.1,2024-02,814.65,1547506,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
87,JSWSTEEL,836.6,2024-02-07 05:30:00,842.9,823.0,2024-02,827.4,3647454,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
88,JSWSTEEL,822.1,2024-02-08 05:30:00,841.45,818.0,2024-02,841.45,2294805,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
89,JSWSTEEL,811.75,2024-02-09 05:30:00,825.0,800.45,2024-02,824.9,1396058,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
90,JSWSTEEL,811.5,2024-02-12 05:30:00,819.6,802.45,2024-02,818.0,1408603,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
91,JSWSTEEL,812.65,2024-02-13 05:30:00,814.7,790.55,2024-02,812.95,1675844,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
92,JSWSTEEL,813.25,2024-02-14 05:30:00,815.8,796.55,2024-02,798.0,1546826,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
93,JSWSTEEL,812.35,2024-02-15 05:30:00,820.75,805.6,2024-02,818.0,1482200,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
94,JSWSTEEL,819.95,2024-02-16 05:30:00,824.4,813.5,2024-02,818.15,1774587,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
95,JSWSTEEL,820.2,2024-02-19 05:30:00,825.95,814.0,2024-02,825.95,829517,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
96,JSWSTEEL,821.2,2024-02-20 05:30:00,825.0,811.8,2024-02,825.0,1384043,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
97,JSWSTEEL,828.25,2024-02-21 05:30:00,850.0,820.95,2024-02,821.0,6419882,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
98,JSWSTEEL,828.65,2024-02-22 05:30:00,835.15,820.05,2024-02,831.0,2366934,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
99,JSWSTEEL,821.0,2024-02-23 05:30:00,836.3,819.25,2024-02,835.0,1736000,JSW STEEL,STEEL,JSW STEEL: JSWSTEEL
