,Ticker,close,date,high,low,month,open,volume,company,sector,symbol
0,POWERGRID,199.55,2023-10-03 05:30:00,200.0,196.9,2023-10,198.75,10830728,POWER GRID,POWER,POWER GRID: POWERGRID
1,POWERGRID,199.0,2023-10-04 05:30:00,199.4,195.4,2023-10,198.9,14120040,POWER GRID,POWER,POWER GRID: POWERGRID
2,POWERGRID,196.6,2023-10-05 05:30:00,199.5,195.35,2023-10,199.5,14575590,POWER GRID,POWER,POWER GRID: POWERGRID
3,POWERGRID,197.05,2023-10-06 05:30:00,197.45,194.85,2023-10,197.0,12857229,POWER GRID,POWER,POWER GRID: POWERGRID
4,POWERGRID,196.25,2023-10-09 05:30:00,196.9,193.75,2023-10,196.5,7853369,POWER GRID,POWER,POWER GRID: POWERGRID
5,POWERGRID,197.95,2023-10-10 05:30:00,198.55,195.7,2023-10,196.25,7440527,POWER GRID,POWER,POWER GRID: POWERGRID
6,POWERGRID,198.5,2023-10-11 05:30:00,199.15,197.35,2023-10,197.35,10031916,POWER GRID,POWER,POWER GRID: POWERGRID
7,POWERGRID,200.75,2023-10-12 05:30:00,202.0,197.35,2023-10,197.35,21872719,POWER GRID,POWER,POWER GRID: POWERGRID
8,POWERGRID,201.8,2023-10-13 05:30:00,202.4,199.3,2023-10,200.45,13105921,POWER GRID,POWER,POWER GRID: POWERGRID
9,POWERGRID,203.05,2023-10-16 05:30:00,203.85,200.1,2023-10,200.3,18336656,POWER GRID,POWER,POWER GRID: POWERGRID
10,POWERGRID,207.15,2023-10-17 05:30:00,209.0,202.6,2023-10,203.55,19378328,POWER GRID,POWER,POWER GRID: POWERGRID
11,POWERGRID,206.5,2023-10-18 05:30:00,208.45,204.0,2023-10,208.45,14923328,POWER GRID,POWER,POWER GRID: POWERGRID
12,POWERGRID,205.8,2023-10-19 05:30:00,207.4,202.2,2023-10,204.0,13192888,POWER GRID,POWER,POWER GRID: POWERGRID
13,POWERGRID,202.85,2023-10-20 05:30:00,205.2,200.9,2023-10,205.2,22081120,POWER GRID,POWER,POWER GRID: POWERGRID
14,POWERGRID,199.75,2023-10-23 05:30:00,205.15,199.0,2023-10,202.0,6988219,POWER GRID,POWER,POWER GRID: POWERGRID
15,POWERGRID,199.5,2023-10-25 05:30:00,200.45,197.8,2023-10,199.0,16817158,POWER GRID,POWER,POWER GRID: POWERGRID
16,POWERGRID,198.95,2023-10-26 05:30:00,200.0,196.3,2023-10,198.75,11070090,POWER GRID,POWER,POWER GRID: POWERGRID
17,POWERGRID,200.95,2023-10-27 05:30:00,201.8,199.15,2023-10,199.25,9995487,POWER GRID,POWER,POWER GRID: POWERGRID
18,POWERGRID,200.85,2023-10-30 05:30:00,202.2,197.65,2023-10,200.95,7679981,POWER GRID,POWER,POWER GRID: POWERGRID
19,POWERGRID,202.15,2023-10-31 05:30:00,202.95,200.55,2023-10,201.5,7474770,POWER GRID,POWER,POWER GRID: POWERGRID
20,POWERGRID,200.95,2023-11-01 05:30:00,202.35,200.5,2023-11,202.35,5598615,POWER GRID,POWER,POWER GRID: POWERGRID
21,POWERGRID,203.1,2023-11-02 05:30:00,203.65,200.9,2023-11,201.75,12924797,POWER GRID,POWER,POWER GRID: POWERGRID
22,POWERGRID,204.4,2023-11-03 05:30:00,206.5,203.1,2023-11,203.4,8684015,POWER GRID,POWER,POWER GRID: POWERGRID
