,Ticker,close,date,high,low,month,open,volume,company,sector,symbol
0,HDFCLIFE,633.55,2023-10-03 05:30:00,637.5,628.55,2023-10,634.45,3454441,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
1,HDFCLIFE,625.5,2023-10-04 05:30:00,632.0,624.25,2023-10,631.0,2357914,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
2,HDFCLIFE,624.35,2023-10-05 05:30:00,627.75,619.9,2023-10,626.0,4050085,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
3,HDFCLIFE,630.9,2023-10-06 05:30:00,636.2,622.75,2023-10,624.55,3713370,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
4,HDFCLIFE,615.15,2023-10-09 05:30:00,629.55,613.35,2023-10,625.0,3308557,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
5,HDFCLIFE,621.25,2023-10-10 05:30:00,624.75,615.15,2023-10,616.1,4054232,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
6,HDFCLIFE,621.5,2023-10-11 05:30:00,627.0,619.0,2023-10,626.95,3102088,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
7,HDFCLIFE,624.65,2023-10-12 05:30:00,626.3,619.0,2023-10,622.05,2810053,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
8,HDFCLIFE,625.25,2023-10-13 05:30:00,633.0,614.5,2023-10,623.25,5462771,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
9,HDFCLIFE,630.05,2023-10-16 05:30:00,635.0,619.65,2023-10,633.0,3399593,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
10,HDFCLIFE,641.8,2023-10-17 05:30:00,645.9,630.55,2023-10,632.5,4443295,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
11,HDFCLIFE,645.0,2023-10-18 05:30:00,648.45,637.75,2023-10,641.65,2187089,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
12,HDFCLIFE,639.0,2023-10-19 05:30:00,644.25,629.15,2023-10,639.0,3371397,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
13,HDFCLIFE,639.95,2023-10-20 05:30:00,641.95,630.0,2023-10,636.95,1853937,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
14,HDFCLIFE,625.25,2023-10-23 05:30:00,644.7,621.8,2023-10,638.0,2502483,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
15,HDFCLIFE,616.45,2023-10-25 05:30:00,627.95,607.7,2023-10,625.25,2821496,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
16,HDFCLIFE,605.85,2023-10-26 05:30:00,614.95,602.7,2023-10,611.85,2011512,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
17,HDFCLIFE,608.65,2023-10-27 05:30:00,615.6,606.05,2023-10,606.05,1348147,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
18,HDFCLIFE,607.6,2023-10-30 05:30:00,618.0,600.75,2023-10,609.8,1882245,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
19,HDFCLIFE,618.35,2023-10-31 05:30:00,621.0,604.45,2023-10,607.1,2661284,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
20,HDFCLIFE,620.05,2023-11-01 05:30:00,623.95,616.9,2023-11,621.8,1947740,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
21,HDFCLIFE,619.3,2023-11-02 05:30:00,626.8,618.0,2023-11,622.0,1651263,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
22,HDFCLIFE,622.1,2023-11-03 05:30:00,625.0,619.6,2023-11,622.0,1450553,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
23,HDFCLIFE,621.8,2023-11-06 05:30:00,626.3,619.4,2023-11,622.1,1789823,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
24,HDFCLIFE,622.45,2023-11-07 05:30:00,624.0,614.7,2023-11,623.4,2747838,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
25,HDFCLIFE,618.75,2023-11-08 05:30:00,624.85,617.5,2023-11,624.0,1332249,HDFC LIFE INSURANCE,INSURANCE,HDFC LIFE INSURANCE: HDFCLIFE
